CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_level,Cluster
13544.0,40,78,276.06,3,3,1,331,7,Silver,1
13546.0,12,97,621.0899999999999,4,3,2,432,9,Gold,1
13548.0,96,123,678.16,2,4,3,243,9,Gold,1
13549.0,26,51,918.1999999999998,3,3,3,333,9,Gold,1
13551.0,319,4,91.80000000000001,1,1,1,111,3,Bronze,0
13552.0,66,109,3740.070000000001,2,4,4,244,10,Platinum,1
13555.0,74,135,4098.880000000003,2,4,4,244,10,Platinum,1
13557.0,28,34,584.0600000000001,3,2,2,322,7,Silver,1
13558.0,6,169,594.5199999999999,4,4,2,442,10,Platinum,2
13560.0,7,32,171.42000000000004,4,2,1,421,7,Silver,1
13561.0,216,14,141.86,1,1,1,111,3,Bronze,0
13562.0,82,82,1799.3299999999988,2,3,4,234,9,Gold,1
13563.0,84,49,777.5300000000001,2,3,3,233,8,Gold,1
13564.0,144,81,1724.6700000000005,1,3,4,134,8,Gold,1
13565.0,19,38,240.22000000000006,3,2,1,321,6,Silver,1
13566.0,41,169,856.8399999999998,3,4,3,343,10,Platinum,1
13568.0,173,43,187.05000000000004,1,3,1,131,5,Bronze,0
13569.0,17,79,338.61999999999995,4,3,2,432,9,Gold,1
13570.0,243,27,239.49000000000004,1,2,1,121,4,Bronze,0
13571.0,13,340,2088.94,4,4,4,444,12,Platinum,2
13572.0,206,33,1384.25,1,2,3,123,6,Silver,1
13573.0,50,25,290.25,3,2,1,321,6,Silver,0
13575.0,23,46,732.0699999999997,3,3,3,333,9,Gold,1
13576.0,10,126,6717.340000000001,4,4,4,444,12,Platinum,2
13577.0,25,83,1687.5999999999988,3,3,4,334,10,Platinum,1
13579.0,15,23,467.03999999999996,4,2,2,422,8,Gold,1
13581.0,309,10,117.99999999999999,1,1,1,111,3,Bronze,0
13583.0,156,53,781.0300000000002,1,3,3,133,7,Silver,1
13584.0,307,24,142.40000000000003,1,2,1,121,4,Bronze,0
13587.0,64,8,712.4,2,1,3,213,6,Silver,0
13588.0,16,174,2478.949999999998,4,4,4,444,12,Platinum,2
13589.0,15,21,379.65000000000003,4,2,2,422,8,Gold,1
13590.0,11,87,1981.9199999999994,4,3,4,434,11,Platinum,2
13591.0,65,58,1117.1300000000003,2,3,3,233,8,Gold,1
13592.0,36,16,247.95999999999995,3,1,1,311,5,Bronze,0
13593.0,108,127,2011.8800000000006,2,4,4,244,10,Platinum,1
13594.0,53,26,396.96999999999997,2,2,2,222,6,Silver,1
13596.0,6,146,664.1099999999999,4,4,2,442,10,Platinum,2
13598.0,47,35,160.04000000000008,3,2,1,321,6,Silver,0
13599.0,1,246,5149.919999999998,4,4,4,444,12,Platinum,2
13600.0,312,19,219.51999999999998,1,2,1,121,4,Bronze,0
13601.0,45,99,693.3200000000002,3,4,3,343,10,Platinum,1
13602.0,65,23,428.88999999999993,2,2,2,222,6,Silver,1
13603.0,26,27,164.34,3,2,1,321,6,Silver,0
13606.0,29,40,276.74999999999994,3,2,1,321,6,Silver,1
13607.0,40,97,675.5099999999996,3,3,3,333,9,Gold,1
13610.0,12,215,1082.3300000000004,4,4,3,443,11,Platinum,2
13611.0,89,72,1154.4000000000003,2,3,3,233,8,Gold,1
13614.0,24,195,1585.460000000001,3,4,3,343,10,Platinum,2
13615.0,319,23,417.6900000000001,1,2,2,122,5,Bronze,0
13617.0,40,44,544.18,3,3,2,332,8,Gold,1
13618.0,174,13,177.34000000000003,1,1,1,111,3,Bronze,0
13621.0,117,19,213.85,2,2,1,221,5,Bronze,0
13623.0,31,78,727.7400000000001,3,3,3,333,9,Gold,1
13626.0,253,19,257.22999999999996,1,2,1,121,4,Bronze,0
13627.0,59,92,1638.4700000000003,2,3,3,233,8,Gold,1
13629.0,23,59,7792.36,3,3,4,334,10,Platinum,2
13630.0,5,71,2031.7800000000002,4,3,4,434,11,Platinum,2
13631.0,100,11,3070.42,2,1,4,214,7,Silver,1
13632.0,25,145,2118.9300000000003,3,4,4,344,11,Platinum,2
13634.0,33,186,1547.3600000000004,3,4,3,343,10,Platinum,1
13635.0,68,62,1071.0300000000002,2,3,3,233,8,Gold,1
13636.0,37,63,949.1199999999999,3,3,3,333,9,Gold,1
13637.0,52,99,804.2999999999998,2,4,3,243,9,Gold,1
13638.0,16,8,122.64000000000001,4,1,1,411,6,Silver,0
13639.0,74,40,1033.3400000000001,2,2,3,223,7,Silver,1
13642.0,216,57,312.28,1,3,2,132,6,Silver,0
13643.0,31,28,519.44,3,2,2,322,7,Silver,1
13644.0,16,146,2624.260000000001,4,4,4,444,12,Platinum,2
13645.0,120,5,252.1,2,1,1,211,4,Bronze,0
13647.0,10,78,1648.1200000000001,4,3,3,433,10,Platinum,2
13649.0,257,23,346.6000000000001,1,2,2,122,5,Bronze,0
13650.0,17,96,1836.34,4,3,4,434,11,Platinum,2
13651.0,35,6,94.2,3,1,1,311,5,Bronze,0
13652.0,46,63,1095.08,3,3,3,333,9,Gold,1
13654.0,43,166,2707.329999999999,3,4,4,344,11,Platinum,1
13655.0,114,56,932.9700000000004,2,3,3,233,8,Gold,1
13656.0,165,49,379.65000000000003,1,3,2,132,6,Silver,1
13657.0,11,16,382.13999999999993,4,1,2,412,7,Silver,1
13658.0,10,108,2639.1700000000037,4,4,4,444,12,Platinum,2
13659.0,206,103,1563.0000000000007,1,4,3,143,8,Gold,1
13662.0,86,52,881.2600000000001,2,3,3,233,8,Gold,1
13663.0,179,13,189.47,1,1,1,111,3,Bronze,0
13666.0,60,12,84.65000000000002,2,1,1,211,4,Bronze,0
13667.0,149,83,299.04999999999984,1,3,1,131,5,Bronze,1
13668.0,3,463,6309.829999999985,4,4,4,444,12,Platinum,2
13669.0,51,9,218.55,3,1,1,311,5,Bronze,0
13670.0,75,25,349.70000000000016,2,2,2,222,6,Silver,0
13672.0,301,6,186.39,1,1,1,111,3,Bronze,0
13673.0,19,60,387.43999999999994,3,3,2,332,8,Gold,1
13675.0,151,25,486.82000000000005,1,2,2,122,5,Bronze,0
13678.0,152,16,232.60000000000005,1,1,1,111,3,Bronze,0
13680.0,1,194,3719.1200000000013,4,4,4,444,12,Platinum,2
13681.0,18,57,827.83,4,3,3,433,10,Platinum,1
13682.0,187,3,59.5,1,1,1,111,3,Bronze,0
13684.0,286,29,65.13000000000001,1,2,1,121,4,Bronze,0
13685.0,3,39,3119.4400000000014,4,2,4,424,10,Platinum,2
13686.0,183,8,72.0,1,1,1,111,3,Bronze,0
13689.0,63,6,910.0,2,1,3,213,6,Silver,0
13690.0,59,9,172.25,2,1,1,211,4,Bronze,0
13692.0,25,53,1488.3200000000004,3,3,3,333,9,Gold,1
13694.0,4,568,65039.620000000024,4,4,4,444,12,Platinum,2
13695.0,31,90,2504.1299999999987,3,3,4,334,10,Platinum,1
13697.0,39,12,151.3,3,1,1,311,5,Bronze,0
13699.0,155,14,308.58,1,1,2,112,4,Bronze,0
13700.0,26,194,2248.6299999999997,3,4,4,344,11,Platinum,2
13703.0,318,1,99.5,1,1,1,111,3,Bronze,0
13704.0,5,134,2308.0599999999986,4,4,4,444,12,Platinum,2
13705.0,8,28,711.8600000000001,4,2,3,423,9,Gold,1
13706.0,303,20,330.78999999999996,1,2,2,122,5,Bronze,0
13707.0,267,48,806.4100000000004,1,3,3,133,7,Silver,1
13708.0,271,49,285.3299999999999,1,3,1,131,5,Bronze,0
13709.0,4,335,6307.650000000004,4,4,4,444,12,Platinum,2
13710.0,32,8,180.48000000000002,3,1,1,311,5,Bronze,0
13711.0,219,13,252.06000000000003,1,1,1,111,3,Bronze,0
13712.0,247,10,228.83999999999997,1,1,1,111,3,Bronze,0
13715.0,281,104,1077.3899999999999,1,4,3,143,8,Gold,1
13716.0,269,21,138.28,1,2,1,121,4,Bronze,0
13717.0,32,102,1445.0100000000002,3,4,3,343,10,Platinum,1
13718.0,246,12,306.55,1,1,2,112,4,Bronze,0
13719.0,15,60,1041.68,4,3,3,433,10,Platinum,1
13720.0,117,43,799.8999999999999,2,3,3,233,8,Gold,1
13721.0,36,28,524.14,3,2,2,322,7,Silver,1
13722.0,132,85,2375.4100000000008,2,3,4,234,9,Gold,1
13723.0,217,6,199.85000000000002,1,1,1,111,3,Bronze,0
13725.0,50,104,1980.5600000000004,3,4,4,344,11,Platinum,1
13726.0,39,42,1079.6600000000003,3,3,3,333,9,Gold,1
13727.0,29,20,333.4800000000001,3,2,2,322,7,Silver,1
13728.0,37,63,1016.1399999999999,3,3,3,333,9,Gold,1
13730.0,136,43,752.5999999999998,2,3,3,233,8,Gold,1
13731.0,219,38,610.5899999999999,1,2,2,122,5,Bronze,1
13732.0,28,33,491.86,3,2,2,322,7,Silver,1
13735.0,25,195,2883.5399999999977,3,4,4,344,11,Platinum,2
13736.0,5,190,729.7999999999998,4,4,3,443,11,Platinum,2
13737.0,200,30,339.59999999999997,1,2,2,122,5,Bronze,0
13739.0,18,3,216.9,4,1,1,411,6,Silver,0
13740.0,241,23,350.75,1,2,2,122,5,Bronze,0
13741.0,72,34,668.43,2,2,2,222,6,Silver,1
13742.0,17,313,3107.870000000001,4,4,4,444,12,Platinum,2
13743.0,3,41,1341.5999999999997,4,2,3,423,9,Gold,2
13744.0,95,63,1080.52,2,3,3,233,8,Gold,1
13745.0,162,25,300.03999999999996,1,2,1,121,4,Bronze,0
13747.0,374,1,79.6,1,1,1,111,3,Bronze,0
13748.0,96,28,948.2499999999998,2,2,3,223,7,Silver,1
13750.0,54,24,1647.2599999999998,2,2,3,223,7,Silver,1
13751.0,288,9,296.24999999999994,1,1,1,111,3,Bronze,0
13752.0,124,75,1175.38,2,3,3,233,8,Gold,1
13753.0,288,35,741.26,1,2,3,123,6,Silver,0
13754.0,152,12,282.6,1,1,1,111,3,Bronze,0
13755.0,4,321,2108.0600000000013,4,4,4,444,12,Platinum,2
13756.0,2,142,5189.519999999995,4,4,4,444,12,Platinum,2
13758.0,12,117,3190.550000000001,4,4,4,444,12,Platinum,2
13759.0,33,25,659.41,3,2,2,322,7,Silver,1
13760.0,54,57,286.78999999999996,2,3,1,231,6,Silver,1
13761.0,50,70,1070.65,3,3,3,333,9,Gold,1
13762.0,219,7,306.72,1,1,2,112,4,Bronze,0
13763.0,63,15,1714.9599999999998,2,1,4,214,7,Silver,1
13764.0,71,207,1519.42,2,4,3,243,9,Gold,1
13767.0,2,368,17220.360000000008,4,4,4,444,12,Platinum,2
13769.0,2,135,2796.5099999999993,4,4,4,444,12,Platinum,2
13771.0,64,119,2634.450000000001,2,4,4,244,10,Platinum,1
13772.0,34,173,1122.6299999999999,3,4,3,343,10,Platinum,1
13774.0,82,22,344.99999999999994,2,2,2,222,6,Silver,0
13777.0,1,197,25977.15999999998,4,4,4,444,12,Platinum,2
13778.0,103,9,178.7,2,1,1,211,4,Bronze,0
13780.0,7,57,360.01,4,3,2,432,9,Gold,1
13781.0,251,17,127.84000000000002,1,1,1,111,3,Bronze,0
13782.0,13,113,908.8599999999992,4,4,3,443,11,Platinum,2
13784.0,10,31,2462.7899999999995,4,2,4,424,10,Platinum,2
13786.0,367,7,230.4,1,1,1,111,3,Bronze,0
13787.0,76,31,309.04,2,2,2,222,6,Silver,0
13790.0,4,45,348.79999999999995,4,3,2,432,9,Gold,2
13791.0,128,11,1516.0,2,1,3,213,6,Silver,0
13792.0,66,13,195.54999999999995,2,1,1,211,4,Bronze,0
13798.0,1,349,37153.84999999998,4,4,4,444,12,Platinum,2
13799.0,117,39,688.8600000000002,2,2,3,223,7,Silver,1
13800.0,310,33,558.3199999999997,1,2,2,122,5,Bronze,0
13801.0,67,23,324.79999999999995,2,2,2,222,6,Silver,0
13802.0,139,60,4599.420000000001,2,3,4,234,9,Gold,1
13803.0,255,17,277.07000000000005,1,1,1,111,3,Bronze,0
13804.0,31,135,2588.3900000000003,3,4,4,344,11,Platinum,1
13805.0,52,13,924.5999999999999,2,1,3,213,6,Silver,1
13806.0,64,10,256.38,2,1,1,211,4,Bronze,0
13807.0,367,7,112.6,1,1,1,111,3,Bronze,0
13808.0,6,76,1747.66,4,3,4,434,11,Platinum,2
13809.0,305,12,155.05,1,1,1,111,3,Bronze,0
13810.0,29,35,1499.01,3,2,3,323,8,Gold,1
13811.0,184,13,814.5,1,1,3,113,5,Bronze,0
13812.0,42,36,538.9999999999999,3,2,2,322,7,Silver,1
13813.0,40,69,1366.8599999999994,3,3,3,333,9,Gold,1
13814.0,92,57,1579.1200000000001,2,3,3,233,8,Gold,1
13815.0,22,176,4027.3599999999983,3,4,4,344,11,Platinum,2
13816.0,24,28,571.6700000000001,3,2,2,322,7,Silver,1
13817.0,29,24,382.9799999999999,3,2,2,322,7,Silver,1
13819.0,302,36,1140.35,1,2,3,123,6,Silver,1
13821.0,145,59,385.64,1,3,2,132,6,Silver,1
13822.0,6,96,632.0000000000001,4,3,2,432,9,Gold,2
13823.0,19,40,957.6600000000001,3,2,3,323,8,Gold,1
13824.0,33,46,1698.9399999999998,3,3,4,334,10,Platinum,1
13826.0,176,10,189.5,1,1,1,111,3,Bronze,0
13827.0,58,92,409.7999999999998,2,3,2,232,7,Silver,1
13828.0,22,15,209.49000000000004,3,1,1,311,5,Bronze,0
13831.0,16,72,2198.45,4,3,4,434,11,Platinum,2
13832.0,19,3,52.199999999999996,3,1,1,311,5,Bronze,0
13833.0,159,28,383.8499999999999,1,2,2,122,5,Bronze,0
13835.0,25,55,834.57,3,3,3,333,9,Gold,1
13837.0,212,18,266.59000000000003,1,2,1,121,4,Bronze,0
13838.0,6,165,674.8199999999998,4,4,3,443,11,Platinum,2
13841.0,253,1,85.0,1,1,1,111,3,Bronze,0
13842.0,59,206,3385.619999999999,2,4,4,244,10,Platinum,1
13844.0,11,20,361.62,4,2,2,422,8,Gold,1
13845.0,65,9,312.98,2,1,2,212,5,Bronze,0
13846.0,25,55,865.0600000000005,3,3,3,333,9,Gold,1
13848.0,92,5,1255.0,2,1,3,213,6,Silver,0
13849.0,52,101,1537.95,2,4,3,243,9,Gold,1
13850.0,129,93,1595.4799999999996,2,3,3,233,8,Gold,1
13851.0,96,81,2651.46,2,3,4,234,9,Gold,1
13853.0,57,23,1090.14,2,2,3,223,7,Silver,1
13854.0,9,110,8109.5199999999995,4,4,4,444,12,Platinum,2
13856.0,169,14,388.5,1,1,2,112,4,Bronze,0
13858.0,57,11,216.16999999999996,2,1,1,211,4,Bronze,0
13859.0,326,28,201.16,1,2,1,121,4,Bronze,0
13860.0,1,76,1245.9000000000003,4,3,3,433,10,Platinum,2
13862.0,18,139,2209.360000000001,4,4,4,444,12,Platinum,2
13863.0,248,20,305.78000000000003,1,2,1,121,4,Bronze,0
13865.0,58,30,501.56,2,2,2,222,6,Silver,1
13866.0,74,7,145.67,2,1,1,211,4,Bronze,0
13867.0,31,60,1005.0900000000001,3,3,3,333,9,Gold,1
13868.0,7,33,3192.54,4,2,4,424,10,Platinum,2
13869.0,123,304,3083.6500000000037,2,4,4,244,10,Platinum,1
13870.0,2,115,2770.9400000000005,4,4,4,444,12,Platinum,2
13871.0,23,336,6403.250000000004,3,4,4,344,11,Platinum,2
13873.0,120,23,389.6,2,2,2,222,6,Silver,0
13874.0,358,18,540.45,1,2,2,122,5,Bronze,0
13875.0,54,104,1786.7900000000004,2,4,4,244,10,Platinum,1
13876.0,64,7,122.69999999999999,2,1,1,211,4,Bronze,0
13877.0,86,3,117.24000000000001,2,1,1,211,4,Bronze,0
13878.0,55,35,1271.57,2,2,3,223,7,Silver,1
13880.0,21,165,3219.7700000000004,3,4,4,344,11,Platinum,2
13881.0,4,178,17159.519999999993,4,4,4,444,12,Platinum,2
13882.0,3,65,1191.1299999999999,4,3,3,433,10,Platinum,2
13883.0,11,142,2674.479999999998,4,4,4,444,12,Platinum,2
13884.0,7,59,787.6000000000001,4,3,3,433,10,Platinum,2
13885.0,189,28,506.8000000000001,1,2,2,122,5,Bronze,0
13886.0,71,16,243.56000000000003,2,1,1,211,4,Bronze,0
13887.0,204,19,349.54999999999995,1,2,2,122,5,Bronze,0
13888.0,120,39,595.67,2,2,2,222,6,Silver,1
13889.0,93,15,416.9,2,1,2,212,5,Bronze,0
13890.0,1,110,1883.8099999999995,4,4,4,444,12,Platinum,2
13892.0,27,27,632.97,3,2,2,322,7,Silver,1
13893.0,298,21,821.1,1,2,3,123,6,Silver,0
13894.0,24,27,564.62,3,2,2,322,7,Silver,1
13895.0,28,118,2593.0699999999993,3,4,4,344,11,Platinum,1
13897.0,50,17,311.15999999999997,3,1,2,312,6,Silver,0
13898.0,326,12,155.93,1,1,1,111,3,Bronze,0
13899.0,16,19,388.52000000000004,4,2,2,422,8,Gold,1
13900.0,183,43,740.9499999999997,1,3,3,133,7,Silver,1
13901.0,72,149,2867.2,2,4,4,244,10,Platinum,1
13904.0,37,26,332.63999999999993,3,2,2,322,7,Silver,1
13908.0,80,122,2369.5499999999984,2,4,4,244,10,Platinum,1
13911.0,57,148,2580.909999999999,2,4,4,244,10,Platinum,1
13914.0,12,33,626.4499999999999,4,2,2,422,8,Gold,1
13917.0,50,18,272.04,3,2,1,321,6,Silver,0
13918.0,50,30,1212.8400000000001,3,2,3,323,8,Gold,1
13919.0,59,28,384.81,2,2,2,222,6,Silver,1
13922.0,352,7,172.24999999999997,1,1,1,111,3,Bronze,0
13923.0,54,20,351.13000000000005,2,2,2,222,6,Silver,0
13924.0,2,117,1838.8500000000001,4,4,4,444,12,Platinum,2
13925.0,93,41,678.2499999999999,2,2,3,223,7,Silver,1
13926.0,23,11,223.85000000000002,3,1,1,311,5,Bronze,0
13927.0,75,21,348.99,2,2,2,222,6,Silver,0
13928.0,11,27,464.56999999999994,4,2,2,422,8,Gold,1
13929.0,169,9,842.6500000000001,1,1,3,113,5,Bronze,0
13930.0,58,17,337.3399999999999,2,1,2,212,5,Bronze,0
13931.0,96,58,1237.5300000000002,2,3,3,233,8,Gold,1
13932.0,295,16,307.4,1,1,2,112,4,Bronze,0
13933.0,109,23,608.7899999999998,2,2,2,222,6,Silver,0
13934.0,264,31,922.0999999999997,1,2,3,123,6,Silver,1
13936.0,180,26,376.58,1,2,2,122,5,Bronze,0
13937.0,169,9,158.85,1,1,1,111,3,Bronze,0
13938.0,35,7,71.66,3,1,1,311,5,Bronze,0
13939.0,23,45,568.5499999999998,3,3,2,332,8,Gold,1
13940.0,17,49,839.1400000000002,4,3,3,433,10,Platinum,1
13941.0,22,45,5112.96,3,3,4,334,10,Platinum,2
13946.0,79,11,561.57,2,1,2,212,5,Bronze,0
13947.0,65,5,90.6,2,1,1,211,4,Bronze,0
13948.0,361,3,101.99999999999999,1,1,1,111,3,Bronze,0
13949.0,3,160,2427.3199999999974,4,4,4,444,12,Platinum,2
13950.0,11,35,745.0600000000001,4,2,3,423,9,Gold,1
13951.0,176,39,674.4499999999998,1,2,3,123,6,Silver,1
13952.0,218,137,3251.071,1,4,4,144,9,Gold,1
13953.0,7,20,3515.6800000000003,4,2,4,424,10,Platinum,2
13954.0,2,25,439.92,4,2,2,422,8,Gold,2
13955.0,154,33,322.96,1,2,2,122,5,Bronze,0
13956.0,5,147,1019.2700000000003,4,4,3,443,11,Platinum,2
13959.0,79,90,594.0399999999998,2,3,2,232,7,Silver,1
13960.0,21,12,230.22,3,1,1,311,5,Bronze,0
13962.0,22,11,169.55,3,1,1,311,5,Bronze,0
13963.0,308,35,664.54,1,2,2,122,5,Bronze,0
13967.0,146,2,80.7,1,1,1,111,3,Bronze,0
13969.0,7,619,9024.170000000002,4,4,4,444,12,Platinum,2
13971.0,19,149,2758.26,3,4,4,344,11,Platinum,2
13972.0,71,15,190.25000000000009,2,1,1,211,4,Bronze,0
13973.0,287,11,264.7,1,1,1,111,3,Bronze,0
13974.0,49,28,413.59,3,2,2,322,7,Silver,1
13975.0,31,329,2461.2399999999993,3,4,4,344,11,Platinum,2
13976.0,207,10,357.9800000000001,1,1,2,112,4,Bronze,0
13978.0,15,15,196.79,4,1,1,411,6,Silver,0
13979.0,73,54,869.8700000000001,2,3,3,233,8,Gold,1
13980.0,60,11,200.14000000000001,2,1,1,211,4,Bronze,0
13982.0,39,111,1871.81,3,4,4,344,11,Platinum,1
13983.0,30,107,2603.43,3,4,4,344,11,Platinum,1
13984.0,27,16,920.5100000000001,3,1,3,313,7,Silver,1
13985.0,4,349,7060.130000000006,4,4,4,444,12,Platinum,2
13986.0,17,13,320.46000000000004,4,1,2,412,7,Silver,1
13988.0,20,234,4147.960000000001,3,4,4,344,11,Platinum,2
13989.0,66,41,1266.0799999999997,2,2,3,223,7,Silver,1
13990.0,213,16,311.3,1,1,2,112,4,Bronze,0
13991.0,12,82,852.88,4,3,3,433,10,Platinum,1
13992.0,30,5,76.8,3,1,1,311,5,Bronze,0
13993.0,43,121,3466.36,3,4,4,344,11,Platinum,1
13994.0,4,148,2274.140000000001,4,4,4,444,12,Platinum,2
13995.0,15,86,1393.6899999999996,4,3,3,433,10,Platinum,2
13999.0,10,208,3901.8100000000036,4,4,4,444,12,Platinum,2
14000.0,211,15,635.6600000000001,1,1,2,112,4,Bronze,0
14001.0,46,39,2043.08,3,2,4,324,9,Gold,1
14002.0,134,47,529.73,2,3,2,232,7,Silver,1
14004.0,43,171,4582.639999999999,3,4,4,344,11,Platinum,2
14005.0,10,84,2874.7200000000007,4,3,4,434,11,Platinum,2
14006.0,116,30,962.1899999999999,2,2,3,223,7,Silver,1
14009.0,198,42,695.6099999999999,1,3,3,133,7,Silver,1
14012.0,278,11,328.8,1,1,2,112,4,Bronze,0
14013.0,110,34,473.02,2,2,2,222,6,Silver,1
14014.0,77,39,505.18000000000006,2,2,2,222,6,Silver,1
14015.0,53,20,917.34,2,2,3,223,7,Silver,1
14016.0,162,161,4341.21,1,4,4,144,9,Gold,1
14019.0,47,66,1421.6100000000004,3,3,3,333,9,Gold,1
14020.0,17,39,642.8000000000001,4,2,2,422,8,Gold,1
14021.0,155,22,631.9000000000001,1,2,2,122,5,Bronze,0
14022.0,225,28,440.0,1,2,2,122,5,Bronze,0
14023.0,7,31,584.0699999999998,4,2,2,422,8,Gold,1
14024.0,122,16,327.7,2,1,2,212,5,Bronze,0
14027.0,61,6,104.82000000000002,2,1,1,211,4,Bronze,0
14029.0,63,15,467.65999999999997,2,1,2,212,5,Bronze,0
14030.0,18,242,2358.8399999999997,4,4,4,444,12,Platinum,2
14031.0,7,250,17286.859999999997,4,4,4,444,12,Platinum,2
14032.0,2,143,2975.5900000000006,4,4,4,444,12,Platinum,2
14034.0,22,86,648.8900000000001,3,3,2,332,8,Gold,1
14035.0,29,66,1428.0200000000002,3,3,3,333,9,Gold,1
14036.0,285,38,626.6499999999999,1,2,2,122,5,Bronze,0
14037.0,176,28,147.20000000000005,1,2,1,121,4,Bronze,0
14038.0,78,92,1560.379999999999,2,3,3,233,8,Gold,1
14039.0,33,6,152.2,3,1,1,311,5,Bronze,0
14040.0,41,229,3560.3199999999997,3,4,4,344,11,Platinum,2
14041.0,266,21,141.41,1,2,1,121,4,Bronze,0
14044.0,27,206,646.4199999999994,3,4,2,342,9,Gold,1
14045.0,109,6,1659.75,2,1,3,213,6,Silver,0
14046.0,284,14,154.98999999999998,1,1,1,111,3,Bronze,0
14047.0,9,32,1308.61,4,2,3,423,9,Gold,1
14048.0,305,85,409.9299999999999,1,3,2,132,6,Silver,1
14049.0,17,478,5578.719999999996,4,4,4,444,12,Platinum,2
14050.0,32,54,746.3600000000001,3,3,3,333,9,Gold,1
14051.0,1,210,15610.389999999989,4,4,4,444,12,Platinum,2
14052.0,20,56,225.35999999999993,3,3,1,331,7,Silver,1
14053.0,124,4,260.25,2,1,1,211,4,Bronze,0
14054.0,65,6,92.46,2,1,1,211,4,Bronze,0
14055.0,106,10,725.6400000000001,2,1,3,213,6,Silver,0
14056.0,1,1088,8152.709999999982,4,4,4,444,12,Platinum,2
14057.0,24,283,6211.660000000002,3,4,4,344,11,Platinum,2
14059.0,267,8,183.59999999999997,1,1,1,111,3,Bronze,0
14060.0,5,202,6140.419999999998,4,4,4,444,12,Platinum,2
14062.0,10,111,10464.85,4,4,4,444,12,Platinum,2
14064.0,29,77,1334.3400000000001,3,3,3,333,9,Gold,1
14066.0,267,7,152.55,1,1,1,111,3,Bronze,0
14067.0,64,52,374.69999999999993,2,3,2,232,7,Silver,1
14068.0,320,24,265.85,1,2,1,121,4,Bronze,0
14071.0,4,323,1437.5700000000027,4,4,3,443,11,Platinum,2
14073.0,32,13,151.04,3,1,1,311,5,Bronze,0
14075.0,5,43,942.2599999999998,4,3,3,433,10,Platinum,2
14076.0,129,44,118.66999999999997,2,3,1,231,6,Silver,0
14077.0,41,42,499.41999999999996,3,3,2,332,8,Gold,1
14078.0,102,65,1049.3700000000003,2,3,3,233,8,Gold,1
14079.0,125,12,375.09999999999997,2,1,2,212,5,Bronze,0
14080.0,33,4,45.599999999999994,3,1,1,311,5,Bronze,0
14081.0,302,150,921.62,1,4,3,143,8,Gold,1
14082.0,365,29,182.24999999999997,1,2,1,121,4,Bronze,0
14083.0,4,177,1002.8999999999999,4,4,3,443,11,Platinum,2
14085.0,2,448,4421.289999999997,4,4,4,444,12,Platinum,2
14087.0,3,68,191.47,4,3,1,431,8,Gold,2
14088.0,10,589,50491.81,4,4,4,444,12,Platinum,2
14089.0,57,13,158.75,2,1,1,211,4,Bronze,0
14090.0,325,1,76.32000000000001,1,1,1,111,3,Bronze,0
14092.0,8,214,4076.910000000003,4,4,4,444,12,Platinum,2
14093.0,12,100,433.85999999999996,4,4,2,442,10,Platinum,1
14096.0,4,5111,65164.78999999966,4,4,4,444,12,Platinum,2
14098.0,37,21,147.34999999999997,3,2,1,321,6,Silver,0
14099.0,16,250,3104.1700000000005,4,4,4,444,12,Platinum,2
14100.0,138,25,191.95000000000002,2,2,1,221,5,Bronze,0
14101.0,74,35,5976.79,2,2,4,224,8,Gold,1
14102.0,5,58,1105.88,4,3,3,433,10,Platinum,2
14104.0,155,21,216.20999999999998,1,2,1,121,4,Bronze,0
14105.0,239,74,1266.2300000000002,1,3,3,133,7,Silver,1
14107.0,52,123,2703.23,2,4,4,244,10,Platinum,1
14108.0,31,34,597.9100000000001,3,2,2,322,7,Silver,1
14109.0,73,9,144.2,2,1,1,211,4,Bronze,0
14110.0,4,155,5683.149999999999,4,4,4,444,12,Platinum,2
14111.0,14,10,692.85,4,1,3,413,8,Gold,1
14112.0,23,160,2915.1499999999974,3,4,4,344,11,Platinum,2
14113.0,4,34,1840.4200000000005,4,2,4,424,10,Platinum,2
14114.0,274,15,386.53,1,1,2,112,4,Bronze,0
14116.0,20,72,1382.7400000000002,3,3,3,333,9,Gold,1
14117.0,144,3,90.0,1,1,1,111,3,Bronze,0
14121.0,4,159,2780.1499999999996,4,4,4,444,12,Platinum,2
14124.0,84,5,419.58000000000004,2,1,2,212,5,Bronze,0
14125.0,11,166,2720.6300000000015,4,4,4,444,12,Platinum,2
14126.0,8,15,706.1300000000001,4,1,3,413,8,Gold,1
14127.0,123,44,709.7099999999996,2,3,3,233,8,Gold,1
14128.0,61,46,637.5000000000001,2,3,2,232,7,Silver,1
14129.0,2,52,1123.86,4,3,3,433,10,Platinum,2
14130.0,319,66,480.90999999999997,1,3,2,132,6,Silver,1
14132.0,2,200,3586.030000000001,4,4,4,444,12,Platinum,2
14133.0,130,28,605.6399999999999,2,2,2,222,6,Silver,1
14135.0,2,134,4690.31,4,4,4,444,12,Platinum,2
14138.0,2,46,965.8800000000005,4,3,3,433,10,Platinum,2
14139.0,46,26,415.81999999999994,3,2,2,322,7,Silver,1
14140.0,4,66,935.0499999999996,4,3,3,433,10,Platinum,2
14141.0,3,40,915.1300000000002,4,2,3,423,9,Gold,2
14142.0,373,22,311.81000000000006,1,2,2,122,5,Bronze,0
